club,id,createdAt,favorites,retweets,text
Narendra Modi,1590245033110036482,2022-11-09 07:28:55+00:00,6906,2654,"ભયાનક ભૂકંપ પછી કેટલાક લોકો માનતા હતા કે આ ગુજરાત ફરી ક્યારેય બેઠું નહીં થાય.   આજે, એ જ ગુજરાતે પ્રગતિના નવા સોપાનો સર કર્યા છે.   ગુજરાતનો આ વિકાસ ગુજરાતના લોકોના સહિયારા પ્રયાસને આભારી છે અને તેથી જ પ્રત્યેક ગુજરાતીના હૈયામાંથી નાદ નીકળે છે - #આ_ગુજરાત_મેં_બનાવ્યું_છે https://t.co/CiFIsG21bO"
Narendra Modi,1590230375716069376,2022-11-09 06:30:41+00:00,11613,3827,Only BJP's double engine governments can provide stability and good governance to the people of Himachal Pradesh. #VikasKaDoubleEngine https://t.co/rS60ShFTas
Narendra Modi,1590192879343120385,2022-11-09 04:01:41+00:00,17077,3803,"Statehood Day greetings to the people of Uttarakhand. This is a state closely associated with nature and spirituality. People from this state are making phenomenal contributions, across many sectors, to nation building. May Uttarakhand keep progressing in the coming years."
Narendra Modi,1590021768416473089,2022-11-08 16:41:45+00:00,21888,4474,"I will again be in Himachal Pradesh tomorrow, 9th November.  Will be addressing rallies in Chambi and Sujanpur. The people of Himachal Pradesh, particularly the women and youth of the state, are blessing @BJP4Himachal in large numbers."
Narendra Modi,1590019266073726978,2022-11-08 16:31:48+00:00,17894,4458,"यह भाजपा की डबल इंजन सरकार का कामकाज ही है, जिससे हमें हिमाचल के लोगों का इतना अधिक प्यार और आशीर्वाद मिल रहा है। https://t.co/HdgUzbbDGT"
Narendra Modi,1589980587808653312,2022-11-08 13:58:07+00:00,9891,3096,This is an important effort aimed at empowering the youth and furthering medical infrastructure in Jammu and Kashmir! https://t.co/kPJY1PgAh4
Narendra Modi,1589980146987302912,2022-11-08 13:56:22+00:00,9142,3331,જનશક્તિના મક્કમ નિર્ધારનું ઉત્કૃષ્ટ ઉદાહરણ એટલે ગુજરાતમાં જળ સંરક્ષણ ક્ષેત્રે થયેલ ઉપલબ્ધિ….!   ગુજરાતની જળ ક્રાંતિએે ખેડૂતોના સર્વાંગી વિકાસમાં અને રાજ્યની પ્રગતિમાં મહત્વનું યોગદાન આપ્યું છે. https://t.co/EWgxKuQ8cK
Narendra Modi,1589966612912046080,2022-11-08 13:02:35+00:00,10884,3562,India is a vibrant democracy that celebrates diversity. Our thought process is inclusive and we value all efforts to make our planet more sustainable. https://t.co/DjD7mon9JD
Narendra Modi,1589966553390678016,2022-11-08 13:02:21+00:00,7622,2898,"For us in India, the G-20 in 2023 will not only be about diplomatic meetings. This Summit presents us with the opportunity to showcase our developmental strides aimed at furthering global good. https://t.co/8YmLmI4ZQz"
Narendra Modi,1589966437589823489,2022-11-08 13:01:53+00:00,10556,3273,Symbols of hope in these times. https://t.co/4a6AEbUP9i
Narendra Modi,1589966388260900866,2022-11-08 13:01:41+00:00,8315,2991,"The G-20 logo and theme are closely linked to India’s rich history, diverse culture and our commitment towards a better planet. https://t.co/591rYnNrbE"
Narendra Modi,1589958522091229184,2022-11-08 12:30:26+00:00,53653,13039,"The G-20 Summit in India in 2023 will reflect the spirit of वसुधैव कुटुंबकम…One Earth, One Family, One Future! https://t.co/FVEPBOTKev"
Narendra Modi,1589938320301166592,2022-11-08 11:10:09+00:00,14223,4562,"India will assuming the G20 Presidency this year. Sharing my remarks at the launch of G20 website, theme and logo. https://t.co/mqJF4JkgMK"
Narendra Modi,1589870978892705794,2022-11-08 06:42:34+00:00,52668,8785,Went to Advani Ji’s residence and wished him on his birthday. His contribution to India’s growth is monumental. He is respected all across India for his vision and intellect. His role in building and strengthening the BJP is unparalleled. I pray for his long and healthy life. https://t.co/Pdxy5Hko8d
Narendra Modi,1589809118684270592,2022-11-08 02:36:45+00:00,11841,3089,ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੇ ਪ੍ਰਕਾਸ਼ ਪੁਰਬ ਦੀਆਂ ਹਾਰਦਿਕ ਸ਼ੁਭਕਾਮਨਾਵਾਂ। ਇੱਕ ਨਿਆਂਪੂਰਨ ਅਤੇ ਦਇਆਵਾਨ ਸਮਾਜ ਦੇ ਨਿਰਮਾਣ ਦੇ ਸਾਡੇ ਪ੍ਰਯਾਸ ਵਿੱਚ ਉਨ੍ਹਾਂ ਦੀਆਂ ਨੇਕ ਸਿੱਖਿਆਵਾਂ ਸਾਡਾ ਮਾਰਗਦਰਸ਼ਨ ਕਰਦੀਆਂ ਰਹਿਣ। https://t.co/rlI40uBAIq
Narendra Modi,1589808991043219456,2022-11-08 02:36:15+00:00,23016,5528,Greetings on the Parkash Purab of Sri Guru Nanak Dev Ji. May his noble teachings continue to guide us in our endeavour of building a just and compassionate society. https://t.co/1zfSrLil0T
Narendra Modi,1589668810105454593,2022-11-07 17:19:13+00:00,12866,2871,ਸ੍ਰੀ ਗੁਰੂ ਨਾਨਕ ਦੇਵ ਜੀ ਦੇ ਪ੍ਰਕਾਸ਼ ਪੁਰਬ ਨੂੰ ਸਮਰਪਿਤ ਪ੍ਰੋਗਰਾਮ ਵਿੱਚ ਸ਼ਾਮਲ ਹੋਇਆ। ਕੁਝ ਝਲਕੀਆਂ ਸਾਂਝੀਆਂ ਕਰ ਰਿਹਾ ਹਾਂ... https://t.co/kIrBStW1Ss
Narendra Modi,1589668642828218368,2022-11-07 17:18:33+00:00,25773,5111,Participated in the programme to mark the Parkash Purab of Sri Guru Nanak Dev Ji. Sharing some glimpses… https://t.co/7Mcsh6WHG9
Narendra Modi,1589644139653918720,2022-11-07 15:41:11+00:00,56556,10566,Dev Diwali is special and Dev Diwali in Kashi is even more memorable. Have a look at these magnificent pictures from the eternal city of Kashi… https://t.co/KoDmGxhK0m
Narendra Modi,1589643968446595072,2022-11-07 15:40:30+00:00,67617,12707,काशी की अद्भुत और अलौकिक देव दीपावली अभिभूत करने वाली है! इस प्राचीन और पवित्र नगरी में उत्सव की कुछ झलकियां… https://t.co/wixPXUxiML
Narendra Modi,1589637401684561920,2022-11-07 15:14:25+00:00,14173,4267,"On the eve of Guru Purab, addressing a programme in Delhi recalling Sri Guru Nanak Dev Ji. https://t.co/x4hCgNhVb4"
Narendra Modi,1589578530899521539,2022-11-07 11:20:29+00:00,30289,6823,"भारत की प्राचीन संस्कृति, अध्यात्म और परंपरा के प्रतीक पर्व कार्तिक पूर्णिमा एवं देव दीपावली की हार्दिक शुभकामनाएं। पवित्र स्नान और दीपदान से जुड़ा यह अवसर हर किसी के जीवन में नई ऊर्जा का संचार करे।"
Narendra Modi,1589467190906216448,2022-11-07 03:58:03+00:00,12012,2418,"திரு அழ. வள்ளிப்பாவிற்கு  அவரது பிறந்தநாளில் வணக்கங்களை செலுத்துகிறேன். அவர் மிகச் சிறந்த எழுத்துவன்மை மற்றும் கவிப்புலமை பெற்றிருந்தார். மேலும் குழந்தைகளிடையே வரலாறு, பண்பாடு மற்றும் இலக்கியம் ஆகியவற்றை பிரபலப்படுத்தியதற்காகவும் போற்றப்படுகிறார்."
Narendra Modi,1589467041815498752,2022-11-07 03:57:28+00:00,13771,3225,"I pay homage to Thiru Azha. Valliappa on his birth centenary. He is not only remembered for his outstanding writing and poetry but also for his efforts to popularise history, culture and literature among children. His efforts continue to inspire several people in today’s era."
Narendra Modi,1589295173720477697,2022-11-06 16:34:31+00:00,18684,4637,‘Papa Ni Pari’ was a unique mass marriage programme in Bhavnagar. The manner in which people dedicate themselves for good causes illustrates our societal strength and collective spirit. I would like to laud the organisers and congratulate those who got married today. https://t.co/pKrGsWVow7
Narendra Modi,1589278335116320769,2022-11-06 15:27:37+00:00,9194,3016,બે દશક પહેલા કેવું નિરાશાનું વાતાવરણ હતું ?   બધા પડકારોને ઝીલ્યા અને ગુજરાતના લોકોએ સાથે મળીને ગુજરાતની વિકાસયાત્રાને આગળ વધારી…. https://t.co/2SPPJoiSLo
Narendra Modi,1589278191067320320,2022-11-06 15:27:02+00:00,13503,3833,The people of Gujarat have always given a strong answer to those who have only defamed Gujarat.   Gujarat believes in good governance and development. https://t.co/ITyRGTY4kk
Narendra Modi,1589278110758871040,2022-11-06 15:26:43+00:00,9496,2951,ગુજરાતની દીકરીઓ ગુજરાતનું નામ ઉજ્જવળ કરી રહી છે.  આદિવાસી વિસ્તારમાં પણ ખૂબ વિકાસ થયો છે…. https://t.co/qpywO8sHn3
Narendra Modi,1589248344546635776,2022-11-06 13:28:26+00:00,14875,3754,"Attending 'Papa Ni Pari' Lagnotsav 2022, a mass wedding ceremony, at Bhavnagar. https://t.co/UInk7NIfOt"
Narendra Modi,1589194611221663746,2022-11-06 09:54:55+00:00,15584,4077,Massive support for the BJP across Gujarat. Watch from Kaprada. https://t.co/B9tPOyZQwT
Narendra Modi,1589155451811553287,2022-11-06 07:19:19+00:00,14818,3365,આજે ગુજરાતના કપરાડામાં એક જાહેરસભાને સંબોધન કરીશ. ત્યારબાદ “પપ્પાની પરી” સમૂહ લગ્ન કાર્યક્રમમાં હાજરી આપવા માટે ભાવનગર જઈશ. આવા કાર્યક્રમો સામાજીક દાયિત્વમાં સહભાગી થવાનો આપણા સમાજનો મૂળભૂત સ્વભાવ દર્શાવે છે.
Narendra Modi,1589093032988549120,2022-11-06 03:11:17+00:00,44353,8067,"Great news! Am told that after the mandatory quarantine, 2 cheetahs have been released to a bigger enclosure for further adaptation to the Kuno habitat. Others will be released soon. I’m also glad to know that all cheetahs are healthy, active and adjusting well. 🐆 https://t.co/UeAGcs8YmJ"
Narendra Modi,1588925003336192001,2022-11-05 16:03:36+00:00,27615,5578,Sharing highlights from today’s programmes in Punjab and Himachal Pradesh. The affection from the people is very humbling. https://t.co/k12PHL9sZr
Narendra Modi,1588908965563273216,2022-11-05 14:59:52+00:00,10851,3167,Thank you Sundar Nagar for the tremendous affection at the rally today. The people of Himachal Pradesh are appreciating the good work by the double engine government and they feel @BJP4Himachal is best placed to fulfil their aspirations. https://t.co/llwfveyP0l
Narendra Modi,1588908079089090560,2022-11-05 14:56:21+00:00,11278,3019,"Coming to Solan is very special. It brings back many pleasant memories of my previous visits and the countless interactions with our Karyakartas. Today’s rally in Solan was outstanding, indicating the strong support for @BJP4Himachal among all sections of society. https://t.co/vWjGbpqqZn"
Narendra Modi,1588907213560561664,2022-11-05 14:52:54+00:00,10917,3453,कांग्रेस कभी नहीं चाहती कि रक्षा साजो-सामान के मामले में देश आत्मनिर्भर बने। लेकिन आज भारत आत्मनिर्भर होने का अभियान चलाकर अपने हथियार खुद बनाने पर जोर दे रहा है। https://t.co/IJccPIC2DN
Narendra Modi,1588907144375590913,2022-11-05 14:52:38+00:00,16068,4457,"कांग्रेस हमेशा झूठे वादे करती रही है। गरीबी हटाने की बात हो या फिर वन रैंक वन पेंशन लागू करने का मामला, उसने कभी वादे पूरे नहीं किए। भाजपा ने वन रैंक वन पेंशन का वादा किया और उसे पूरा करके दिखाया। https://t.co/XFLolt9OCa"
Narendra Modi,1588907068660285441,2022-11-05 14:52:20+00:00,8725,2865,"अगले 25 साल का कालखंड बहुत अहम है। अमृतकाल के इन वर्षों में हिमाचल में तेज विकास और स्थिर सरकार जरूरी है। मुझे खुशी है कि राज्य के युवा, माताएं-बहनें और सभी लोग इस बात को अच्छी तरह समझ रहे हैं। https://t.co/6JiAGv3T19"
Narendra Modi,1588906851479195648,2022-11-05 14:51:28+00:00,10153,2288,"ਰਾਧਾ ਸੁਆਮੀ ਸਤਿਸੰਗ ਬਿਆਸ ਦਾ ਦੌਰਾ ਕਰਨ ਅਤੇ ਉਨ੍ਹਾਂ ਵੱਲੋਂ ਕੀਤੇ ਜਾ ਰਹੇ ਬੇਮਿਸਾਲ ਕਾਰਜਾਂ ਨੂੰ ਦੇਖਣ ਦਾ ਮੌਕਾ ਪ੍ਰਾਪਤ ਕਰਕੇ ਬਹੁਤ ਖੁਸ਼ੀ ਹੋਈ। ਬਾਬਾ ਗੁਰਿੰਦਰ ਸਿੰਘ ਢਿਲੋਂ ਜੀ ਨਾਲ ਵੀ ਵਿਚਾਰ-ਵਟਾਂਦਰਾ ਹੋਇਆ, ਜਿਨ੍ਹਾਂ ਦਾ ਸੇਵਾ ਪ੍ਰਤੀ ਜਜ਼ਬਾ ਸ਼ਲਾਘਾਯੋਗ ਅਤੇ ਪ੍ਰੇਰਣਾਦਾਇਕ ਹੈ। https://t.co/RLVotYHJUv"
Narendra Modi,1588887576479674370,2022-11-05 13:34:52+00:00,43828,6676,"Delighted to have got the opportunity to visit Radha Soami Satsang Beas and see the exceptional work they are doing. Also had an insightful interaction with Baba Gurinder Singh Dhillon Ji, whose passion for service is admirable and inspiring. https://t.co/C0gDtvO55n"
